Y,X,Species,Tissue,Status,Count,Height,PlotN
1,6,XXXlitter,NA,Dead,NA,NA,P23
1,6,XXXothermoss,NA,Live,NA,NA,P23
2,1,Salix richardsonii,Leaf,Live,1,36.4,P23
2,1,Equisetum,Leaf,Live,5,NA,P23
2,1,XXXothergram,Leaf,Live,2,NA,P23
2,1,Salix richardsonii,Stem,Live,2,NA,P23
2,1,Salix richardsonii,Stem,Live,1,NA,P23
2,1,XXXlitter,NA,Dead,NA,NA,P23
2,1,XXXothermoss,NA,Live,NA,NA,P23
2,2,Salix richardsonii,Leaf,Live,1,32.4,P23
2,2,Salix richardsonii,Stem,Live,1,NA,P23
2,2,XXXothergram,Leaf,Live,2,NA,P23
2,2,XXXlitter,NA,Dead,NA,NA,P23
2,2,XXXothermoss,NA,Live,NA,NA,P23
2,3,Salix richardsonii,Leaf,Live,1,27.1,P23
2,3,Salix richardsonii,Stem,Live,1,NA,P23
2,3,Salix richardsonii,Stem,Live,2,NA,P23
2,3,XXXothergram,Leaf,Live,2,NA,P23
2,3,XXXlitter,NA,Dead,NA,NA,P23
2,3,XXXothermoss,NA,Live,NA,NA,P23
2,4,Salix richardsonii,Leaf,Live,1,37.4,P23
2,4,Salix richardsonii,Stem,Live,1,NA,P23
2,4,Salix richardsonii,Stem,Live,1,NA,P23
2,4,XXXothergram,Leaf,Live,1,NA,P23
2,4,XXXothergram,Leaf,Live,1,NA,P23
2,4,XXXlitter,NA,Dead,NA,NA,P23
2,4,XXXothermoss,NA,Live,NA,NA,P23
2,5,Equisetum,Leaf,Live,2,31.7,P23
2,5,Salix richardsonii,Leaf,Live,8,NA,P23
2,5,Salix richardsonii,Stem,Live,2,NA,P23
2,5,XXXothergram,Leaf,Live,1,NA,P23
2,5,XXXlitter,NA,Dead,NA,NA,P23
2,5,XXXothermoss,NA,Live,NA,NA,P23
2,6,Salix richardsonii,Stem,Live,2,41.7,P23
2,6,Equisetum,Leaf,Live,1,NA,P23
2,6,Salix arctica,Leaf,Live,2,NA,P23
2,6,XXXlitter,NA,Dead,NA,NA,P23
2,6,XXXothermoss,NA,Live,NA,NA,P23
3,1,Salix richardsonii,Leaf,Live,3,37.2,P23
3,1,Salix richardsonii,Stem,Live,1,NA,P23
3,1,XXXothergram,Stem,Live,1,NA,P23
3,1,XXXlitter,NA,Dead,NA,NA,P23
3,1,XXXothermoss,NA,Live,NA,NA,P23
3,2,Salix richardsonii,Stem,Live,2,18.1,P23
3,2,XXXothergram,Leaf,Live,1,NA,P23
3,2,Equisetum,Leaf,Live,3,NA,P23
3,2,XXXlitter,NA,Dead,NA,NA,P23
3,2,XXXothermoss,NA,Live,NA,NA,P23
3,3,Salix richardsonii,Leaf,Live,2,36.2,P23
3,3,Equisetum,Leaf,Live,2,NA,P23
3,3,Salix richardsonii,Stem,Live,1,NA,P23
3,3,Salix arctica,Leaf,Live,1,NA,P23
3,3,XXXlitter,NA,Dead,NA,NA,P23
3,3,XXXothermoss,NA,Live,NA,NA,P23
3,4,XXXothergram,Leaf,Live,1,27.2,P23
3,4,XXXothergram,Leaf,Live,2,NA,P23
3,4,XXXlitter,NA,Dead,NA,NA,P23
3,4,XXXothermoss,NA,Live,NA,NA,P23
3,5,Salix richardsonii,Leaf,Live,1,26.9,P23
3,5,XXXothergram,Leaf,Live,2,NA,P23
3,5,XXXothergram,Leaf,Live,2,NA,P23
3,5,Equisetum,Leaf,Live,1,NA,P23
3,5,XXXotherforb,Leaf,Live,1,NA,P23
3,5,XXXlitter,NA,Dead,NA,NA,P23
3,5,XXXothermoss,NA,Live,NA,NA,P23
3,6,Salix richardsonii,Leaf,Live,1,52.3,P23
3,6,Salix richardsonii,Stem,Live,2,NA,P23
3,6,Salix richardsonii,Stem,Live,1,NA,P23
3,6,Equisetum,Leaf,Live,2,NA,P23
3,6,Equisetum,Leaf,Live,1,NA,P23
3,6,Salix arctica,Stem,Live,1,NA,P23
3,6,XXXothergram,Leaf,Live,3,NA,P23
3,6,XXXothergram,Leaf,Live,2,NA,P23
3,6,XXXothergram,Stem,Live,1,NA,P23
3,6,XXXlitter,NA,Dead,NA,NA,P23
3,6,XXXothermoss,NA,Live,NA,NA,P23
4,1,Salix richardsonii,Leaf,Live,1,40,P23
4,1,Salix richardsonii,Stem,Live,1,NA,P23
4,1,Equisetum,Leaf,Live,3,NA,P23
4,1,XXXlitter,NA,Dead,NA,NA,P23
4,2,Salix richardsonii,Stem,Live,1,31.1,P23
4,2,Salix richardsonii,Stem,Live,1,NA,P23
4,2,Equisetum,Stem,Live,1,NA,P23
4,2,XXXothergram,Leaf,Live,1,NA,P23
4,2,XXXlitter,NA,Dead,NA,NA,P23
4,2,XXXothermoss,NA,Live,NA,NA,P23
4,3,Salix richardsonii,Leaf,Live,1,36.8,P23
4,3,Salix richardsonii,Stem,Live,2,NA,P23
4,3,Equisetum,Leaf,Live,7,NA,P23
4,3,Equisetum,Leaf,Live,3,NA,P23
4,3,XXXlitter,NA,Dead,NA,NA,P23
4,3,XXXothermoss,NA,Live,NA,NA,P23
4,4,Salix richardsonii,Leaf,Live,2,42.1,P23
4,4,Salix richardsonii,Stem,Live,3,NA,P23
4,4,Equisetum,Leaf,Live,2,NA,P23
4,4,Salix arctica,Leaf,Live,1,NA,P23
4,4,Salix richardsonii,Stem,Live,1,NA,P23
4,4,XXXothergram,Leaf,Live,3,NA,P23
4,4,XXXlitter,NA,Dead,NA,NA,P23
4,5,Salix richardsonii,Leaf,Live,2,35.4,P23
4,5,Salix richardsonii,Stem,Live,1,NA,P23
4,5,Salix richardsonii,Stem,Live,1,NA,P23
4,5,XXXothergram,Leaf,Live,3,NA,P23
4,5,XXXlitter,NA,Dead,NA,NA,P23
4,6,XXXothergram,Leaf,Live,2,26.9,P23
4,6,Salix richardsonii,Stem,Live,1,NA,P23
4,6,Equisetum,Stem,Live,1,NA,P23
4,6,Equisetum,Leaf,Live,1,NA,P23
4,6,Salix richardsonii,Leaf,Live,2,NA,P23
4,6,Salix richardsonii,Stem,Live,1,NA,P23
4,6,XXXothergram,Leaf,Live,1,NA,P23
4,6,XXXothermoss,NA,Live,NA,NA,P23
5,1,Salix richardsonii,Stem,Live,1,41.5,P23
5,1,Salix richardsonii,Stem,Live,1,NA,P23
5,1,Equisetum,Leaf,Live,2,NA,P23
5,1,XXXothergram,Leaf,Live,1,NA,P23
5,1,XXXothergram,Leaf,Live,1,NA,P23
5,1,XXXothermoss,NA,Live,NA,NA,P23
5,1,XXXlitter,NA,Dead,NA,NA,P23
5,2,Salix richardsonii,Leaf,Live,1,41,P23
5,2,Salix richardsonii,Stem,Live,1,NA,P23
5,2,Salix richardsonii,Stem,Live,1,NA,P23
5,2,XXXothergram,Stem,Live,1,NA,P23
5,2,Equisetum,Leaf,Live,2,NA,P23
5,2,XXXlitter,NA,Dead,NA,NA,P23
5,2,XXXothermoss,NA,Live,NA,NA,P23
5,3,Salix richardsonii,Leaf,Live,3,36,P23
5,3,Salix richardsonii,Stem,Live,2,NA,P23
5,3,Equisetum,Leaf,Live,3,NA,P23
5,3,XXXlitter,NA,Dead,NA,NA,P23
5,3,XXXothermoss,NA,Live,NA,NA,P23
5,4,Equisetum,Leaf,Live,3,18.1,P23
5,4,Equisetum,Stem,Live,1,NA,P23
5,4,XXXlitter,NA,Dead,NA,NA,P23
5,4,XXXothermoss,NA,Live,NA,NA,P23
5,5,Salix richardsonii,Leaf,Live,1,32.5,P23
5,5,Equisetum,Leaf,Live,1,NA,P23
5,5,XXXothergram,Leaf,Live,1,NA,P23
5,5,XXXlitter,NA,Dead,NA,NA,P23
5,6,Salix richardsonii,Leaf,Live,2,33.6,P23
5,6,Salix richardsonii,Stem,Live,2,NA,P23
5,6,XXXlitter,NA,Dead,NA,NA,P23
5,6,XXXothermoss,NA,Live,NA,NA,P23
6,1,Salix richardsonii,Leaf,Live,2,35.5,P23
6,1,Salix richardsonii,Stem,Live,1,NA,P23
6,1,Salix richardsonii,Stem,Live,2,NA,P23
6,1,Equisetum,Leaf,Live,3,NA,P23
6,1,XXXlitter,NA,Dead,NA,NA,P23
6,1,XXXothermoss,NA,Live,NA,NA,P23
6,2,Salix richardsonii,Leaf,Live,2,38.2,P23
6,2,Salix richardsonii,Stem,Live,2,NA,P23
6,2,Equisetum,Leaf,Live,6,NA,P23
6,2,XXXothergram,Leaf,Live,2,NA,P23
6,2,XXXlitter,NA,Dead,NA,NA,P23
6,2,XXXothermoss,NA,Live,NA,NA,P23
6,3,Salix richardsonii,Leaf,Live,5,30.3,P23
6,3,Salix richardsonii,Stem,Live,1,NA,P23
6,3,Equisetum,Leaf,Live,2,NA,P23
6,3,Salix arctica,Leaf,Live,1,NA,P23
6,3,XXXlitter,NA,Dead,NA,NA,P23
6,4,Salix richardsonii,Leaf,Live,1,30.2,P23
6,4,Salix richardsonii,Stem,Live,1,NA,P23
6,4,Equisetum,Leaf,Live,4,NA,P23
6,4,Equisetum,Stem,Live,1,NA,P23
6,4,Equisetum,Leaf,Live,1,NA,P23
6,4,XXXlitter,NA,Dead,NA,NA,P23
6,4,XXXothermoss,NA,Live,NA,NA,P23
6,5,Salix richardsonii,Stem,Live,1,15.8,P23
6,5,XXXothergram,Leaf,Live,3,NA,P23
6,5,XXXlitter,NA,Dead,NA,NA,P23
6,5,XXXothermoss,NA,Live,NA,NA,P23
6,6,Salix richardsonii,Leaf,Live,3,34.4,P23
6,6,XXXothergram,Leaf,Live,1,NA,P23
6,6,XXXothergram,Leaf,Live,2,NA,P23
6,6,XXXlitter,NA,Dead,NA,NA,P23
6,6,XXXothermoss,NA,Live,NA,NA,P23
1,1,Equisetum,Leaf,Live,1,25.2,P24
1,1,XXXothergram,Leaf,Live,1,NA,P24
1,1,XXXothermoss,NA,Live,NA,NA,P24
1,2,Salix richardsonii,Flower,Live,1,42.1,P24
1,2,Equisetum,Leaf,Live,7,NA,P24
1,2,Equisetum,Stem,Live,1,NA,P24
1,2,XXXothermoss,NA,Live,NA,NA,P24
1,3,Salix richardsonii,Leaf,Live,1,31.8,P24
1,3,Equisetum,Leaf,Live,3,NA,P24
1,3,XXXothergram,Leaf,Live,1,NA,P24
1,3,XXXlitter,NA,Dead,NA,NA,P24
1,3,XXXothermoss,NA,Live,NA,NA,P24
1,4,Salix richardsonii,Leaf,Live,1,26.5,P24
1,4,Equisetum,Leaf,Live,13,NA,P24
1,4,Salix richardsonii,Stem,Live,1,NA,P24
1,4,XXXlitter,NA,Dead,NA,NA,P24
1,4,XXXothermoss,NA,Live,NA,NA,P24
1,5,Equisetum,Leaf,Live,1,9.5,P24
1,5,Equisetum,Stem,Live,1,NA,P24
1,5,XXXlitter,NA,Dead,NA,NA,P24
1,5,XXXothermoss,NA,Live,NA,NA,P24
1,6,Salix richardsonii,Stem,Live,1,29.9,P24
1,6,Equisetum,Leaf,Live,7,NA,P24
1,6,Equisetum,Stem,Live,1,NA,P24
1,6,XXXlitter,NA,Dead,NA,NA,P24
1,6,XXXothermoss,NA,Live,NA,NA,P24
2,1,Salix richardsonii,Leaf,Live,1,33.6,P24
2,1,Salix richardsonii,Stem,Live,2,NA,P24
2,1,Salix richardsonii,Stem,Live,2,NA,P24
2,1,XXXothergram,Leaf,Live,1,NA,P24
2,1,XXXlitter,NA,Dead,NA,NA,P24
2,1,XXXothermoss,NA,Live,NA,NA,P24
2,2,Salix richardsonii,Stem,Live,2,24,P24
2,2,Equisetum,Leaf,Live,1,NA,P24
2,2,Equisetum,Stem,Live,1,NA,P24
2,2,XXXlitter,NA,Dead,NA,NA,P24
2,2,XXXothermoss,NA,Live,NA,NA,P24
2,3,Salix richardsonii,Stem,Live,2,4.8,P24
2,3,Equisetum,Leaf,Live,3,NA,P24
2,3,XXXothergram,Leaf,Live,1,NA,P24
2,3,XXXothermoss,NA,Live,NA,NA,P24
2,4,Salix richardsonii,Stem,Live,1,31.6,P24
2,4,Salix richardsonii,Stem,Live,1,NA,P24
2,4,Equisetum,Leaf,Live,6,NA,P24
2,4,XXXothergram,Leaf,Live,2,NA,P24
2,4,XXXothergram,Leaf,Live,1,NA,P24
2,4,XXXlitter,NA,Dead,NA,NA,P24
2,4,XXXothermoss,NA,Live,NA,NA,P24
2,5,Salix richardsonii,Leaf,Live,1,19.4,P24
2,5,Equisetum,Leaf,Live,5,NA,P24
2,5,Equisetum,Stem,Live,1,NA,P24
2,5,XXXlitter,NA,Dead,NA,NA,P24
2,5,XXXothermoss,NA,Live,NA,NA,P24
2,6,Salix richardsonii,Leaf,Live,2,28.5,P24
2,6,XXXothergram,Leaf,Live,1,NA,P24
2,6,XXXothergram,Leaf,Live,1,NA,P24
2,6,XXXothermoss,NA,Live,NA,NA,P24
3,1,Salix richardsonii,Leaf,Live,1,47.4,P24
3,1,Salix richardsonii,Stem,Live,1,NA,P24
3,1,XXXothergram,Leaf,Live,2,NA,P24
3,1,XXXothermoss,NA,Live,NA,NA,P24
3,2,Salix richardsonii,Stem,Live,1,21.1,P24
3,2,XXXothermoss,NA,Live,NA,NA,P24
3,3,Salix richardsonii,Leaf,Live,3,57.4,P24
3,3,XXXothergram,Leaf,Live,2,NA,P24
3,3,Equisetum,Leaf,Live,1,NA,P24
3,3,XXXothermoss,NA,Live,NA,NA,P24
3,4,Salix richardsonii,Leaf,Live,1,43.8,P24
3,4,Equisetum,Leaf,Live,5,NA,P24
3,4,XXXlitter,NA,Dead,NA,NA,P24
3,4,XXXothermoss,NA,Live,NA,NA,P24
3,5,Salix richardsonii,Leaf,Live,3,42.6,P24
3,5,Equisetum,Leaf,Live,2,NA,P24
3,5,XXXothergram,Leaf,Live,1,NA,P24
3,5,XXXothermoss,NA,Live,NA,NA,P24
3,5,XXXlitter,NA,Dead,NA,NA,P24
3,6,Salix richardsonii,Leaf,Live,2,31.5,P24
3,6,Equisetum,Leaf,Live,2,NA,P24
3,6,XXXothergram,Leaf,Live,2,NA,P24
3,6,XXXothermoss,NA,Live,NA,NA,P24
4,1,Salix richardsonii,Leaf,Live,3,39.4,P24
4,1,Salix richardsonii,Stem,Live,2,NA,P24
4,1,Salix richardsonii,Stem,Live,1,NA,P24
4,1,XXXothergram,Leaf,Live,3,NA,P24
4,1,Equisetum,Leaf,Live,2,NA,P24
4,1,XXXothermoss,NA,Live,NA,NA,P24
4,2,Salix richardsonii,Stem,Live,1,25.5,P24
4,2,Salix arctica,Leaf,Live,2,NA,P24
4,2,Equisetum,Leaf,Live,1,NA,P24
4,2,XXXothergram,Leaf,Live,1,NA,P24
4,2,XXXothermoss,NA,Live,NA,NA,P24
4,3,Salix richardsonii,Leaf,Live,5,48.3,P24
4,3,Salix richardsonii,Stem,Live,1,NA,P24
4,3,Salix richardsonii,Stem,Live,1,NA,P24
4,3,XXXothergram,Leaf,Live,1,NA,P24
4,3,XXXothergram,Leaf,Live,1,NA,P24
4,3,XXXothermoss,NA,Live,NA,NA,P24
4,4,Salix richardsonii,Stem,Live,1,43.5,P24
4,4,Salix richardsonii,Stem,Live,1,NA,P24
4,4,Salix arctica,Stem,Live,1,NA,P24
4,4,Equisetum,Leaf,Live,2,NA,P24
4,4,XXXothergram,Leaf,Live,1,NA,P24
4,4,XXXothergram,NA,Live,2,NA,P24
4,4,XXXlitter,NA,Dead,NA,NA,P24
4,5,Equisetum,Leaf,Live,9,27.5,P24
4,5,XXXothergram,Leaf,Live,2,NA,P24
4,5,XXXlitter,NA,Dead,NA,NA,P24
4,5,XXXothermoss,NA,Live,NA,NA,P24
4,6,Equisetum,Leaf,Live,2,27.3,P24
4,6,Salix richardsonii,Stem,Live,1,NA,P24
4,6,XXXothergram,Leaf,Live,1,NA,P24
4,6,XXXothergram,Leaf,Live,2,NA,P24
4,6,XXXlitter,NA,Dead,NA,NA,P24
5,1,Salix richardsonii,Leaf,Live,5,42.1,P24
5,1,Salix richardsonii,Stem,Live,1,NA,P24
5,1,XXXothergram,Leaf,Live,1,NA,P24
5,1,Equisetum,Leaf,Live,4,NA,P24
5,1,XXXothermoss,NA,Live,NA,NA,P24
5,2,Salix richardsonii,Leaf,Live,1,39.4,P24
5,2,Salix richardsonii,Stem,Live,1,NA,P24
5,2,Equisetum,Leaf,Live,1,NA,P24
5,2,Salix arctica,Leaf,Live,2,NA,P24
5,2,XXXlitter,NA,Dead,NA,NA,P24
5,2,XXXothermoss,NA,Live,NA,NA,P24
5,3,XXXothergram,Leaf,Live,2,46.8,P24
5,3,Equisetum,Leaf,Live,4,NA,P24
5,3,XXXothergram,Leaf,Live,1,NA,P24
5,3,XXXlitter,NA,Dead,NA,NA,P24
5,3,XXXothermoss,NA,Live,NA,NA,P24
5,4,Equisetum,Leaf,Live,4,26.1,P24
5,4,Equisetum,Leaf,Live,1,NA,P24
5,4,XXXlitter,NA,Dead,NA,NA,P24
5,4,XXXothermoss,NA,Live,NA,NA,P24
5,5,Salix richardsonii,Leaf,Live,1,36.5,P24
5,5,Equisetum,Leaf,Live,6,NA,P24
5,5,Equisetum,Stem,Live,1,NA,P24
5,5,XXXothermoss,NA,Live,NA,NA,P24
5,6,Salix richardsonii,Leaf,Live,3,36.5,P24
5,6,Salix richardsonii,Stem,Live,1,NA,P24
5,6,XXXothergram,Leaf,Live,3,NA,P24
5,6,XXXothergram,Leaf,Live,2,NA,P24
5,6,XXXlitter,NA,Dead,NA,NA,P24
5,6,XXXothermoss,NA,Live,NA,NA,P24
6,1,Salix richardsonii,Leaf,Live,1,19.6,P24
6,1,Salix richardsonii,Stem,Live,1,NA,P24
6,1,XXXothergram,Leaf,Live,1,NA,P24
6,1,XXXlitter,NA,Dead,NA,NA,P24
6,2,Salix richardsonii,Stem,Live,1,21.1,P24
6,2,Equisetum,Leaf,Live,1,NA,P24
6,2,XXXothergram,Leaf,Live,2,NA,P24
6,2,XXXothergram,Leaf,Live,1,NA,P24
6,2,XXXlitter,NA,Dead,NA,NA,P24
6,2,XXXothermoss,NA,Live,NA,NA,P24
6,3,Salix richardsonii,Leaf,Live,2,37.5,P24
6,3,XXXothergram,Leaf,Live,3,NA,P24
6,3,Equisetum,Leaf,Live,2,NA,P24
6,3,Equisetum,Stem,Live,1,NA,P24
6,3,XXXlitter,NA,Dead,NA,NA,P24
6,4,Salix richardsonii,Leaf,Live,1,32.3,P24
6,4,Equisetum,Leaf,Live,10,NA,P24
6,4,XXXothergram,Leaf,Live,2,NA,P24
6,4,XXXothermoss,NA,Live,NA,NA,P24
6,5,Salix richardsonii,Leaf,Live,4,33.9,P24
6,5,Equisetum,Leaf,Live,2,NA,P24
6,5,XXXothergram,Leaf,Live,1,NA,P24
6,5,XXXlitter,NA,Dead,NA,NA,P24
6,5,XXXothermoss,NA,Live,NA,NA,P24
6,6,Salix richardsonii,Leaf,Live,2,36.7,P24
6,6,Salix richardsonii,Stem,Live,2,NA,P24
6,6,XXXothergram,Leaf,Live,2,NA,P24
6,6,XXXothergram,Leaf,Live,3,NA,P24
6,6,XXXlitter,NA,Dead,NA,NA,P24
6,6,XXXothermoss,NA,Live,NA,NA,P24
1,1,XXXothergram,Leaf,Live,2,46.2,P25
1,1,XXXothergram,Leaf,Live,2,NA,P25
1,1,XXXlitter,NA,Dead,NA,NA,P25
1,1,XXXothermoss,NA,Live,NA,NA,P25
1,2,Salix richardsonii,Leaf,Live,1,35.6,P25
1,2,XXXothergram,Leaf,Live,3,NA,P25
1,2,Equisetum,Leaf,Live,1,NA,P25
1,2,XXXothermoss,NA,Live,NA,NA,P25
1,3,Salix richardsonii,Leaf,Live,3,23.4,P25
1,3,XXXothergram,Leaf,Live,1,NA,P25
1,3,XXXothermoss,NA,Live,NA,NA,P25
1,4,XXXothergram,Leaf,Live,2,17.5,P25
1,4,Salix richardsonii,Stem,Live,1,NA,P25
1,4,XXXlitter,NA,Dead,NA,NA,P25
1,5,Salix richardsonii,Leaf,Live,1,26.5,P25
1,5,XXXothergram,Leaf,Live,1,NA,P25
1,5,XXXothermoss,NA,Live,NA,NA,P25
1,6,XXXothergram,Leaf,Live,1,17.1,P25
1,6,XXXothermoss,NA,Live,NA,NA,P25
1,6,XXXlitter,NA,Dead,NA,NA,P25
2,1,XXXothergram,Flower,Live,3,40.2,P25
2,1,XXXothergram,Leaf,Live,2,NA,P25
2,1,XXXothergram,Leaf,Live,5,NA,P25
2,1,Equisetum,Leaf,Live,1,NA,P25
2,1,XXXothermoss,NA,Live,NA,NA,P25
2,2,Salix richardsonii,Leaf,Live,1,50,P25
2,2,Salix richardsonii,Stem,Live,2,NA,P25
2,2,XXXothergram,Leaf,Live,3,NA,P25
2,2,XXXothermoss,NA,Live,NA,NA,P25
2,2,XXXlitter,NA,Dead,NA,NA,P25
2,3,XXXothergram,Leaf,Live,3,20.5,P25
2,3,XXXothergram,Leaf,Live,3,NA,P25
2,3,Salix richardsonii,Leaf,Live,1,NA,P25
2,3,Salix richardsonii,Stem,Live,1,NA,P25
2,3,XXXlitter,NA,Dead,NA,NA,P25
2,3,XXXothermoss,NA,Live,NA,NA,P25
2,4,XXXothergram,Leaf,Live,3,29,P25
2,4,XXXothergram,Leaf,Live,4,NA,P25
2,4,XXXotherforb,Leaf,Live,1,NA,P25
2,4,XXXothermoss,NA,Live,NA,NA,P25
2,4,XXXlitter,NA,Dead,NA,NA,P25
2,5,Salix richardsonii,Leaf,Live,2,30,P25
2,5,Salix richardsonii,Stem,Live,1,NA,P25
2,5,XXXothergram,Leaf,Live,1,NA,P25
2,5,XXXlitter,NA,Dead,NA,NA,P25
2,5,XXXothermoss,NA,Live,NA,NA,P25
2,6,Salix richardsonii,Stem,Live,1,18,P25
2,6,XXXothergram,Leaf,Live,4,NA,P25
2,6,XXXlitter,NA,Dead,NA,NA,P25
2,6,XXXothermoss,NA,Live,NA,NA,P25
3,1,Equisetum,Leaf,Live,5,29.8,P25
3,1,Equisetum,Leaf,Live,2,NA,P25
3,1,XXXothergram,Leaf,Live,1,NA,P25
3,1,XXXothermoss,NA,Live,NA,NA,P25
3,2,Salix richardsonii,Leaf,Live,4,29.5,P25
3,2,Salix richardsonii,Stem,Live,1,NA,P25
3,2,XXXothergram,Leaf,Live,1,NA,P25
3,2,XXXotherforb,Leaf,Live,1,NA,P25
3,2,XXXlitter,NA,Dead,NA,NA,P25
3,2,XXXothermoss,NA,Live,NA,NA,P25
3,3,Salix richardsonii,Leaf,Live,1,29.2,P25
3,3,XXXotherforb,Stem,Live,2,NA,P25
3,3,XXXotherforb,Leaf,Live,1,NA,P25
3,3,Salix richardsonii,Stem,Live,1,NA,P25
3,3,XXXothergram,Leaf,Live,1,NA,P25
3,3,XXXlitter,NA,Dead,NA,NA,P25
3,3,XXXothermoss,NA,Live,NA,NA,P25
3,4,Salix richardsonii,Leaf,Live,1,36.4,P25
3,4,Salix richardsonii,Stem,Live,1,NA,P25
3,4,Salix richardsonii,Stem,Live,2,NA,P25
3,4,XXXothergram,Leaf,Live,3,NA,P25
3,4,XXXothergram,Leaf,Live,2,NA,P25
3,4,Equisetum,Leaf,Live,1,NA,P25
3,4,XXXothermoss,NA,Live,NA,NA,P25
3,4,XXXlitter,NA,Dead,NA,NA,P25
3,5,Salix richardsonii,Leaf,Live,3,41.6,P25
3,5,Salix richardsonii,Stem,Live,1,NA,P25
3,5,XXXothergram,Leaf,Live,1,NA,P25
3,5,XXXothergram,Leaf,Live,2,NA,P25
3,5,Equisetum,Stem,Live,1,NA,P25
3,5,XXXlitter,NA,Dead,NA,NA,P25
3,5,XXXothermoss,NA,Live,NA,NA,P25
3,6,Salix richardsonii,Stem,Live,2,15,P25
3,6,XXXothergram,Leaf,Live,4,NA,P25
3,6,XXXlitter,NA,Dead,NA,NA,P25
3,6,XXXothermoss,NA,Live,NA,NA,P25
4,1,Salix richardsonii,Stem,Live,1,23.4,P25
4,1,XXXothergram,Leaf,Live,2,NA,P25
4,1,XXXothermoss,NA,Live,NA,NA,P25
4,2,XXXothergram,Leaf,Live,4,31,P25
4,2,XXXothergram,Leaf,Live,3,NA,P25
4,2,Salix richardsonii,Stem,Live,1,NA,P25
4,2,XXXothermoss,NA,Live,NA,NA,P25
4,3,Salix richardsonii,Leaf,Live,1,23.6,P25
4,3,XXXotherforb,Leaf,Live,1,NA,P25
4,3,Equisetum,Stem,Live,1,NA,P25
4,3,XXXothergram,Leaf,Live,2,NA,P25
4,3,XXXothermoss,NA,Live,NA,NA,P25
4,4,Salix richardsonii,Leaf,Live,1,36.6,P25
4,4,Salix richardsonii,Stem,Live,1,NA,P25
4,4,XXXothergram,Leaf,Live,4,NA,P25
4,4,XXXlitter,NA,Dead,NA,NA,P25
4,4,XXXothermoss,NA,Live,NA,NA,P25
4,5,Salix richardsonii,Stem,Live,1,27.5,P25
4,5,XXXothergram,Leaf,Live,3,NA,P25
4,5,XXXothergram,Leaf,Live,2,NA,P25
4,5,XXXothermoss,NA,Live,NA,NA,P25
4,6,Salix richardsonii,Leaf,Live,1,26.8,P25
4,6,Salix richardsonii,Stem,Live,1,NA,P25
4,6,XXXothergram,Leaf,Live,3,NA,P25
4,6,XXXothermoss,NA,Live,NA,NA,P25
5,1,Salix richardsonii,Leaf,Live,2,24.1,P25
5,1,Equisetum,Leaf,Live,3,NA,P25
5,1,Salix richardsonii,Stem,Live,1,NA,P25
5,1,XXXothergram,Leaf,Live,1,NA,P25
5,1,XXXlitter,NA,Dead,NA,NA,P25
5,2,XXXothergram,Leaf,Live,1,39.5,P25
5,2,XXXothergram,Leaf,Live,2,NA,P25
5,2,Salix richardsonii,Stem,Live,1,NA,P25
5,2,XXXothermoss,NA,Live,NA,NA,P25
5,3,XXXothergram,Leaf,Live,4,37.6,P25
5,3,XXXothergram,Leaf,Live,2,NA,P25
5,3,Salix richardsonii,Stem,Live,2,NA,P25
5,3,XXXotherforb,Leaf,Live,1,NA,P25
5,3,Equisetum,Leaf,Live,1,NA,P25
5,3,XXXothermoss,NA,Live,NA,NA,P25
5,4,XXXothergram,Leaf,Live,1,22.5,P25
5,4,XXXothergram,Leaf,Live,1,NA,P25
5,4,XXXothermoss,NA,Live,NA,NA,P25
5,5,Salix richardsonii,Leaf,Live,1,30.4,P25
5,5,XXXothergram,Leaf,Live,1,NA,P25
5,5,XXXothergram,Leaf,Live,2,NA,P25
5,5,XXXothermoss,NA,Live,NA,NA,P25
5,6,XXXothergram,Leaf,Live,4,28.6,P25
5,6,XXXothergram,Leaf,Live,4,NA,P25
5,6,Equisetum,Leaf,Live,1,NA,P25
5,6,Salix richardsonii,Stem,Live,2,NA,P25
5,6,XXXlitter,NA,Dead,NA,NA,P25
5,6,XXXothermoss,NA,Live,NA,NA,P25
6,1,XXXothergram,Leaf,Live,2,18.6,P25
6,1,Salix arctica,Leaf,Live,1,NA,P25
6,1,XXXothergram,Leaf,Live,1,NA,P25
6,1,XXXothermoss,NA,Live,NA,NA,P25
6,2,XXXothergram,Flower,Live,1,43.6,P25
6,2,XXXothergram,Leaf,Live,1,NA,P25
6,2,XXXothergram,Leaf,Live,2,NA,P25
6,2,Equisetum,Leaf,Live,1,NA,P25
6,2,XXXlitter,NA,Dead,NA,NA,P25
6,2,XXXothermoss,NA,Live,NA,NA,P25
6,3,Salix richardsonii,Stem,Live,1,29.4,P25
6,3,Salix richardsonii,Leaf,Live,1,NA,P25
6,3,Equisetum,Leaf,Live,7,NA,P25
6,3,XXXothergram,Leaf,Live,5,NA,P25
6,3,Salix richardsonii,Stem,Live,1,NA,P25
6,3,XXXothermoss,NA,Live,NA,NA,P25
6,4,Salix richardsonii,Leaf,Live,2,35.6,P25
6,4,XXXothergram,Leaf,Live,7,NA,P25
6,4,XXXothergram,Leaf,Live,3,NA,P25
6,4,XXXlitter,NA,Dead,NA,NA,P25
6,4,XXXothermoss,NA,Live,NA,NA,P25
6,5,Salix richardsonii,Leaf,Live,2,29.5,P25
